product_id,ranking,username_id
1520,3,8821
344410,1,33
247080,3,8953
370020,2,8954
360430,3,8955
344410,1,6279
312530,3,8956
247080,1,8957
370020,1,8958
219150,2,8959
344410,1,8960
4920,3,8961
344410,1,8920
257790,2,8962
219150,2,8963
344410,2,8398
203830,3,1112
257790,2,5192
312530,2,2188
203830,2,985
20920,3,8964
227580,3,8965
312530,2,2188
257790,3,8966
23530,3,8967
257790,1,8968
227580,2,8969
227580,3,5096
4920,1,8970
257790,2,1417
203830,2,8971
257790,2,8972
257790,1,8973
227580,1,2271
203830,2,8974
257790,1,2800
588430,3,1356
267360,1,8975
427270,1,8976
267360,1,8977
23530,1,8978
360430,3,8979
104900,1,8980
257790,1,8981
236090,3,8982
360430,3,5043
4920,2,8983
113200,2,8984
104900,2,8985
23530,2,8986
267360,2,303
4920,3,8987
257790,1,8988
267360,1,8989
267360,2,8990
263280,3,8991
427270,1,1704
267360,1,380
267360,1,8992
247080,3,8993
267360,1,4826
267360,1,5943
714290,2,8994
23530,2,8995
257790,1,8996
267360,1,4387
113200,2,8997
267360,2,8998
203830,3,8999
203830,3,9000
104900,3,9001
360430,3,9002
444640,3,9003
280160,2,9004
267360,1,9005
267360,1,9006
4580,1,9007
104900,2,9008
267360,2,1568
220200,2,9009
113200,3,9010
427270,3,9011
267360,1,6278
236090,2,9012
266310,3,5179
203830,3,9013
203830,3,9014
267360,3,9015
312530,2,7609
267360,1,9016
203830,3,9017
203830,3,9018
312530,1,9019
267360,1,9020
312530,1,9021
236090,1,9022
443070,1,9023
267360,1,841
312530,1,9021
267360,1,9024
219150,3,9025
203830,1,9026
343690,1,9027
588430,3,9028
267360,1,9029
203830,3,9030
20920,3,1756
203830,2,1425
236090,3,9031
203830,3,9032
266310,3,9033
312530,1,9034
588430,3,9035
312530,1,7612
220200,3,3920
236090,3,9036
512790,3,9037
236090,3,1460
261680,1,9038
261680,2,9039
427270,1,9040
266310,1,9041
588430,3,9042
527770,1,2991
527770,2,290
527770,1,498
20920,3,9043
512790,3,9044
527770,1,4337
260160,1,9045
260160,2,906
261680,2,9046
427270,1,9047
261680,2,9048
236090,3,9049
588430,2,9050
331870,1,9051
331870,1,9052
512790,3,9053
427270,3,9054
4920,3,9055
261680,2,305
108710,3,5485
331870,2,9056
236090,2,9057
260160,2,9058
260160,1,4245
260160,2,1738
236090,1,9059
236090,1,9060
261680,1,9061
331870,2,8213
266310,3,9062
20920,3,9063
219150,3,9064
266310,1,9065
261680,1,7225
236090,3,9066
28000,1,9067
512790,3,9068
266310,1,9069
261680,1,9070
427270,3,9071
104900,1,9072
258890,2,4045
258890,2,4980
260160,3,9073
475080,1,9074
108710,3,9075
427270,1,74
28000,2,1953
219150,2,9076
321030,1,9077
360430,3,9078
321030,1,9079
28000,3,1655
258890,2,9080
258890,2,9081
258890,2,9082
258890,1,3968
263620,3,410
236090,3,9083
512790,3,9084
263620,1,4276
104900,3,9085
219150,3,9086
392690,1,9087
258890,2,9088
4920,2,8
113200,3,5914
263280,3,9089
219150,3,9090
263280,3,9091
113200,3,9092
4920,3,9093
402880,2,3623
258890,3,9094
512790,3,9095
108710,3,66
360430,3,9096
258890,2,9097
258890,2,9098
389530,1,3266
512790,3,9099
236090,3,9100
104900,1,9101
28000,2,3345
236090,3,9102
258890,1,7114
263620,1,3704
444640,3,9103
402880,1,9104
352900,2,1334
312530,1,9105
360430,3,9106
258890,3,1593
360430,2,9107
220200,3,9108
402880,2,9109
258890,1,4219
427780,2,34
28000,1,9110
258890,2,5799
258890,1,9111
427780,2,9112
427780,3,9113
28000,3,9114
236090,3,9115
427780,1,9116
427780,2,9117
219150,3,9118
108710,3,9119
104900,1,9120
219150,3,9121
381250,1,9122
312530,3,1493
108710,2,9123
104900,2,9124
360430,3,9125
108710,2,9126
113200,3,9127
263620,1,9128
514090,3,18
219150,3,9129
236090,2,9130
236090,1,9131
28000,3,784
258890,2,4484
4920,2,7713
258890,2,2863
258890,1,9132
258890,1,9133
372430,1,9134
258890,1,2940
236090,2,9135
28000,2,5528
756420,1,342
604240,1,9136
113200,3,9137
258890,2,9138
104900,3,2850
258890,2,9139
674110,3,9140
104900,1,4554
28000,2,9141
359040,2,5003
4920,3,9142
455990,1,1479
263620,1,4933
258890,2,6765
258890,2,9143
359040,1,796
258890,2,9144
28000,1,9145
360430,1,9146
263620,3,9147
258890,1,7700
4920,1,9148
240760,2,2621
236090,3,9149
28000,2,5063
4920,2,9150
263620,1,9151
360430,3,3640
236090,3,8884
359040,1,9152
263620,2,1950
588430,1,9153
104900,3,9154
359040,1,8899
356190,2,9155
236090,3,9156
576470,1,9157
263620,1,8123
240760,3,9158
576470,2,1285
576470,1,9159
359040,2,5905
263620,2,9160
312530,3,9161
258890,2,9162
576470,2,9163
236090,3,7400
236090,3,9164
28000,2,9165
576470,1,629
108710,3,9166
236090,3,9167
28000,1,9168
258890,2,9169
258890,2,9170
113200,1,9171
20920,3,9172
236090,3,9173
240760,3,1952
312530,3,9174
4920,1,3800
240760,3,468
339460,2,4353
104900,3,7673
240760,2,7363
258890,2,9175
28000,2,9176
28000,2,9177
263620,1,9111
374640,1,1197
464120,1,9178
28000,2,9179
374640,1,9180
236090,2,9181
674440,2,2409
374640,1,154
236090,3,9182
467060,2,9183
360430,3,9184
263620,1,9185
467060,1,1090
236090,2,9186
39540,1,9187
263620,2,9188
312530,2,9189
236090,2,9190
236090,2,9191
263100,1,656
240760,3,9192
263100,1,1192
586150,1,9193
236090,2,9194
263100,1,1312
263620,3,9195
236090,3,9196
240760,3,9197
360430,3,2554
28000,2,5202
240760,3,1654
236090,3,9198
108710,1,9199
236090,2,9200
263100,1,2144
440520,1,9201
588430,3,9202
440520,1,9203
28000,2,9204
356190,3,9205
263620,2,9206
588430,2,60
236090,3,9207
236090,3,9208
263100,1,9082
588430,3,9209
236090,3,9208
108710,1,9210
104900,1,9211
236090,3,9212
236090,3,5530
440520,1,9213
312530,2,9214
440520,3,9215
236090,3,5045
236090,3,8546
319630,3,9216
236090,3,1745
657690,1,552
319630,3,9217
20920,3,9218
360430,3,9219
236090,3,9220
104900,3,357
236090,3,9221
4920,2,9222
28000,2,9223
232790,2,5174
28000,2,9224
227600,2,2659
28000,2,9225
108710,1,1392
28000,2,9226
232790,3,220
108710,3,4884
360430,3,2569
227600,2,9227
4920,3,9228
248800,1,9229
360430,3,9230
28000,2,9231
227600,1,5861
227600,1,3313
4920,1,3237
227600,1,9232
236090,2,988
263620,2,2944
263620,1,9233
236090,3,9234
28000,2,9235
28000,1,9236
28000,2,9237
236090,3,9238
360430,2,5746
248800,1,9239
248800,1,151
28000,2,9240
240760,1,9241
227600,1,3463
108710,1,5746
313340,1,9242
313340,3,3469
248800,2,9243
406130,2,5092
227600,2,3818
248800,3,9244
232790,3,3870
220200,2,8986
240760,1,1315
263620,2,9245
263620,2,9246
406130,1,9247
248800,2,736
248800,2,1716
28000,1,9248
227600,1,1647
586960,1,9249
28000,3,9250
263620,3,9251
406130,2,9252
28000,3,9253
227600,1,1538
263620,2,9254
108710,1,4356
240760,1,306
588430,3,9255
248800,1,7236
356190,3,9256
236090,3,4685
227600,2,1625
20920,3,9257
406130,2,9258
227600,2,9259
219150,1,9260
28000,2,9261
232790,3,9262
4920,2,9263
313340,1,2470
391460,1,9264
227600,1,9265
406130,1,9266
349150,1,9267
248800,2,9268
248800,1,850
240760,1,9269
248800,2,9270
232790,3,9271
227600,1,9272
227600,1,9273
232790,3,629
406130,1,9274
356190,3,9275
406130,1,9276
236090,3,9277
227600,1,9278
236090,3,4580
248800,2,9279
227600,2,9280
271640,2,9281
271640,2,7133
219150,3,6770
227600,1,9282
236090,1,9283
227600,2,3208
227600,1,9162
271640,1,1900
227600,1,3358
271640,1,847
248800,2,9284
271640,1,2608
248800,2,9156
319630,2,3457
232790,2,9285
248800,1,9286
104900,3,9287
219150,1,9288
232790,3,203
286660,1,790
227600,1,9289
307670,1,9290
286660,1,9291
232790,3,9292
312530,3,9293
20920,3,9294
108710,2,9295
248800,2,9296
232790,2,9297
4920,1,888
286660,3,3444
307670,3,895
108710,3,9298
588430,2,9299
286660,1,9300
356190,3,9301
27810,1,9302
20920,3,9303
27810,1,1342
108710,3,9304
248800,2,9305
104900,1,1359
108710,3,9306
263280,3,9307
232790,2,9308
113200,1,9309
104900,1,282
20920,3,9310
225000,3,9311
248800,2,38
390200,2,9312
104900,3,9313
42220,3,770
360430,3,9314
20920,2,9315
390200,3,4471
219150,2,9316
108710,3,9317
360430,3,9318
263280,3,9319
108710,3,9320
343630,1,34
219150,2,9321
343630,1,1359
390200,2,9322
291250,1,9323
313340,1,540
390200,1,9324
248800,2,4973
232790,3,7572
291250,1,9325
263280,1,9326
104900,1,9327
248800,2,9328
219150,2,5747
219150,2,4271
307670,3,1820
313340,2,9329
312530,1,3667
312530,3,9330
80360,2,4065
80360,2,9331
307670,1,9332
343630,1,9333
113200,3,9334
20920,1,9335
319630,2,9336
360430,3,9337
667360,1,2590
108710,3,9338
20920,2,9339
108710,1,9340
307670,3,9341
20920,3,5517
313340,3,593
108710,2,2551
80360,2,9006
4920,1,9342
307670,3,7165
360430,2,9343
312530,3,9344
80360,2,2486
80360,2,9345
80360,2,9346
232790,3,9347
80360,2,9348
458680,2,2
319630,3,9349
80360,3,9350
240760,3,9351
80360,2,9352
20920,3,9353
104900,3,9354
80360,2,9355
361690,1,5205
80360,1,7175
307670,2,9356
232790,2,9357
232790,2,9358
313340,1,9359
232790,1,9360
332710,1,9361
108710,3,623
332710,1,1836
332710,3,899
263280,1,742
312530,3,9362
232790,2,9363
332710,1,9364
104900,1,9365
232790,3,2984
307670,1,2251
374030,3,1938
319630,1,9366
113200,2,9367
356190,3,9368
104900,3,301
240760,3,4752
232790,2,9369
356190,3,9370
312530,3,9371
263280,1,9372
312530,3,9373
360430,2,9374
219150,3,2877
307670,1,9375
313340,1,9376
319630,2,9377
307670,3,536
312530,3,9378
374030,2,5793
374030,1,2437
20920,3,1031
356190,3,9379
65500,3,9380
356190,3,6780
65500,1,7147
232790,3,9381
65500,2,8845
108710,3,4616
374030,1,3075
220200,3,9382
374030,1,9383
108710,3,9384
307670,1,9385
23700,2,9386
108710,3,9387
240760,3,9388
374030,1,9389
319630,1,9390
232790,2,8716
23700,3,9391
232790,3,9392
374030,2,9393
313340,1,9394
374030,2,9395
374030,2,9396
360430,3,7503
20920,3,9397
307670,3,9398
240760,3,9399
313340,1,793
341160,2,7390
341160,2,719
341160,2,9400
374030,1,1186
374030,1,5882
436280,1,1493
341160,2,7814
307670,3,9401
108710,3,9402
436280,1,9403
341160,1,107
108710,3,9404
436280,2,9405
436280,2,6186
4920,2,9406
219150,3,4060
104900,1,9407
374030,3,9408
20920,3,9409
391460,2,9410
92210,1,9411
307670,1,2891
220200,3,9412
374030,2,1848
588430,3,42
220200,3,9412
356190,3,9413
232790,2,9414
307670,2,9415
374030,1,4027
319630,2,9416
374030,2,5069
374030,1,8671
232790,3,8452
232790,3,9417
607700,2,7390
20920,3,307
20920,3,9418
92210,1,9419
313340,2,9420
374030,2,9421
588430,3,9422
242680,1,4327
307670,2,9423
319630,2,9424
453990,1,9425
374030,2,3781
108710,2,9426
242680,3,9427
232790,3,9428
240760,3,9429
232790,3,770
240760,3,4707
240760,3,9430
357780,2,9431
307670,1,3985
108710,3,9432
108710,2,1020
20920,1,9433
232790,3,9434
3910,3,6843
357780,3,9435
357780,3,9436
104900,2,305
104900,3,9437
356190,3,9438
357780,1,9439
219150,3,9440
108710,3,3886
357780,2,5738
232790,3,9441
20920,1,9442
374030,1,5528
232790,3,9443
232790,3,4762
20920,3,9444
374030,1,9445
20920,3,9444
357780,2,290
113200,2,9446
313340,3,9447
588430,1,7761
219150,2,9448
357780,3,9449
108710,3,9450
108710,3,9451
374030,1,4056
3910,3,48
20920,3,9452
242680,3,8718
357780,3,7660
232790,3,9188
319630,3,9453
356190,3,9454
113200,3,9455
108710,3,8941
263280,3,9456
232790,3,9457
588430,2,9114
357780,2,9458
319630,2,7413
104900,1,9459
232790,3,9460
108710,3,9461
108710,3,1892
104900,2,9462
104900,3,9463
357780,2,5584
232790,3,9464
108710,2,3742
402160,1,9465
113200,2,9466
287600,2,155
357780,1,9467
20920,3,1201
531680,3,7886
113200,1,846
108710,3,9468
263280,3,9469
263280,1,9470
287600,2,9471
287600,2,6749
113200,2,9472
232790,3,6055
286460,3,8884
313340,2,349
232790,3,9473
286460,3,471
232790,2,9474
3910,1,9475
108710,2,9476
402160,2,9477
20920,3,9478
20920,3,9479
232790,3,9480
391730,3,9481
589160,1,4210
232790,2,4495
242680,2,9482
232790,3,9483
20920,3,9484
402160,1,9485
484930,2,2146
574740,2,9486
263280,1,9487
104900,3,9488
104900,3,310
539460,1,9489
588430,3,7731
263280,3,9490
391730,1,4301
313340,3,1600
3910,3,1412
473730,2,9491
473730,1,9492
473730,1,719
4920,3,7837
240760,3,9493
444090,3,9494
108710,2,9495
242680,3,7194
319630,3,9496
391730,3,9497
232790,3,4
313340,1,9498
242680,3,9499
104900,3,9500
3910,1,9501
391730,3,9502
20920,3,5674
219150,2,9503
543010,3,3030
356190,3,9504
20920,2,9505
391730,2,9506
7770,1,158
4920,3,9507
4920,2,2257
4920,3,9508
360430,3,9509
113200,3,9510
104900,2,9511
313340,1,5865
3910,2,9512
20920,3,9513
360430,3,727
216090,1,9514
7770,2,410
7770,2,350
242680,1,3059
360430,3,727
7770,2,9515
391730,3,9516
625950,1,3007
216090,2,1393
104900,2,4066
216090,2,9517
108710,1,4997
240760,3,9518
216090,3,9519
216090,1,1161
232790,2,9520
3910,2,9521
3910,3,9522
108710,3,6419
104900,1,9523
3910,3,9524
7770,3,9525
108710,2,3971
391730,2,9526
113200,3,8235
319630,3,9527
242680,3,9528
314160,1,9529
108710,3,4643
216090,2,4525
313340,3,9530
232790,2,8942
220200,3,9531
216090,2,9532
444090,1,9533
588970,2,3871
356190,3,9410
356190,3,9534
216090,3,9535
216090,2,1065
4920,3,9478
219150,2,5933
356190,3,9534
219150,2,5933
108710,3,9536
319630,3,9537
113200,3,9538
313340,1,9026
20920,3,9539
3910,2,9540
232790,1,9541
4920,3,9542
263280,2,9543
232790,1,9544
513530,1,9545
232790,3,9546
356190,3,9547
588430,3,8165
263280,2,9548
444090,2,9549
263280,3,9550
232790,2,9551
588430,3,4896
263280,3,9552
360430,3,9553
588430,3,9554
313340,1,9555
313340,3,5776
391730,3,9556
113200,1,9557
20920,3,1154
242680,1,2524
588430,3,9558
232790,2,9559
20920,3,9560
2520,2,13
3050,2,9561
20920,3,9562
2520,1,9563
104900,3,9564
3910,3,9565
20920,3,9566
3910,1,1092
3910,1,1092
301220,2,5272
301220,3,318
359220,1,9567
232790,2,9568
113200,3,9569
369040,1,9570
588430,1,9571
263280,3,9572
313340,2,9573
301220,1,9574
3910,3,9575
369040,2,9576
369040,3,9577
3910,3,9578
301220,1,35
113200,3,9579
301220,1,9580
4920,3,2771
219150,2,9581
301220,1,9582
314160,1,9583
4920,2,9584
391730,2,9585
588430,2,9586
113200,3,3520
313340,3,1367
113200,3,9587
288260,1,9588
588430,3,9375
288260,1,9589
263280,3,9590
113200,3,95
263280,3,9591
288260,1,9592
604570,1,5903
288260,1,9593
604570,1,9594
288260,2,2295
313340,1,9595
108710,3,9596
313340,2,9597
547410,1,9598
104900,2,9599
240760,3,9600
360430,3,9601
263280,3,9602
588430,2,8643
232790,2,9603
113200,3,5179
313340,1,3007
4920,3,9604
391460,2,9605
3510,3,9606
3510,2,9607
3510,2,1568
108710,3,9608
242680,3,9609
588430,2,9610
108710,3,9611
263280,2,9612
232790,2,9613
391730,3,9614
108710,3,7133
32680,1,742
242680,3,9615
588430,1,9616
4920,3,112
32680,2,9617
104900,2,9618
104900,3,9619
232790,2,9620
242680,1,9621
391730,3,4028
32680,1,477
108710,3,9622
319630,3,9623
113200,3,2346
242680,3,9624
113200,3,4942
113200,3,4942
391460,1,6658
263280,3,9625
407300,1,4189
263280,3,9626
263280,3,3662
113200,2,9627
588100,1,101
108710,1,9628
108710,3,1086
240760,3,9629
108710,1,3673
4000,2,66
108710,3,3345
463180,3,9630
242680,3,9631
113200,3,9632
240760,3,5763
240760,3,9633
443940,1,9634
263280,2,8522
545690,2,9249
319630,1,7217
292160,3,9635
113200,3,9636
313340,3,8101
443940,1,2905
545690,1,22
108710,2,9637
293540,1,9638
113200,1,9639
232790,2,7337
242680,2,9640
545030,1,8551
113200,3,9641
240760,3,9642
313340,2,9643
293540,1,9644
545690,1,2529
319630,3,2239
545030,1,9645
356190,3,9646
108710,3,9647
108710,3,9648
240760,3,9649
398840,1,9650
240760,3,9651
240760,3,9652
108710,3,9653
545690,2,9654
351060,1,9655
108710,2,5051
240760,3,9656
360430,3,9657
570970,1,9109
113200,3,9658
242680,3,6055
417110,1,9659
360430,3,9660
417110,2,1056
319630,3,9661
356190,3,9046
108710,3,9662
313340,3,314
356190,3,9663
356190,3,9664
417110,2,3709
242680,3,5355
398840,1,907
232790,3,9665
242680,3,9666
405310,3,9667
466910,2,9668
293540,1,2916
21800,2,656
337630,1,9669
360430,3,5103
240760,3,9670
411760,1,9671
337630,2,207
232790,3,9672
104900,3,9673
365330,1,9674
242680,2,9675
113200,3,9676
21800,1,9677
21800,1,9678
240760,2,9679
337630,1,5112
232790,3,9126
337630,2,4538
337630,2,7007
220200,2,9680
337630,1,4
293540,2,9681
113200,3,9682
261030,3,9683
232790,3,9684
577730,3,9685
444090,3,540
108710,3,5607
405310,2,9686
240760,2,9687
108710,3,9688
261030,3,9689
113200,3,9690
360430,3,9691
416070,2,9692
413510,2,2223
313340,1,9693
427700,3,9694
537100,3,9695
113200,3,9696
313340,2,9697
356190,1,9698
314380,1,9699
405310,3,9700
437900,1,404
232790,2,4601
219150,2,9701
1530,2,48
1530,2,9702
104900,1,9703
219150,1,9704
437900,1,9705
437900,1,498
240760,3,9706
240760,2,9707
232790,3,9708
314380,2,9709
314160,1,9710
232790,3,6923
108710,3,3182
108710,3,9711
1530,2,779
404620,1,9712
261030,2,4192
108710,3,9713
104900,1,9714
1530,2,7682
313340,2,354
313340,3,9715
104900,3,9716
219150,2,9717
404620,2,53
113200,3,9718
313340,2,5781
313340,1,9719
313340,1,9720
252690,3,9721
359090,1,3510
240760,3,9722
356190,3,1854
232790,3,9723
360430,1,6938
104900,2,9724
397720,1,9725
108710,3,1030
360430,3,9726
113200,3,2071
313780,2,9727
113200,3,9728
313340,1,9729
404620,2,9730
232790,3,9731
1530,1,9732
404620,1,8324
1530,2,1979
34010,3,9733
360430,3,3241
108710,3,9734
219150,2,2361
242680,2,379
313780,2,9735
321920,1,166
34010,3,9736
34010,3,48
360430,3,9737
232790,3,9738
321920,2,9259
321920,1,698
321920,2,290
321920,2,4297
360430,3,9739
356190,3,9740
313340,3,9741
360430,3,8665
232790,1,9742
321920,1,7486
232790,2,9743
242680,2,9744
108710,3,5525
252690,1,9745
113200,3,9746
232790,3,9747
232790,3,9748
113200,3,9749
242680,2,719
108710,3,9750
261030,2,9751
232790,2,9752
108710,3,162
242680,2,9753
313340,3,9754
232790,3,5603
232790,1,8697
281640,3,9755
313780,2,9756
455980,3,9757
243970,3,9758
232790,2,9759
232790,1,9760
243970,2,2984
219150,2,9555
455980,2,9761
104900,1,9762
242680,3,5593
397980,1,5355
397980,1,1040
314160,1,9763
242680,2,629
356190,1,4359
313340,3,1586
356190,3,9764
313340,3,9765
232790,3,214
113200,2,9766
240760,3,9767
313340,1,9768
34010,1,887
108710,3,9769
296910,1,1588
232790,3,9770
444090,3,9771
296910,1,2470
455400,1,3333
243970,3,9772
232790,3,9773
356190,3,9774
34010,3,9775
296910,1,9776
34010,3,823
34010,2,1818
296910,1,3574
108710,2,9777
296910,1,61
360430,3,9778
3270,1,4399
455400,2,7779
232790,2,9779
232790,2,9780
108710,3,9781
108710,3,4845
3270,1,2373
313340,1,3136
232790,3,9782
108710,3,9783
243970,2,9784
108710,3,9785
232790,3,9296
296910,3,9786
356190,3,2681
360430,3,9787
455400,3,9788
113200,3,8005
232790,2,9029
296910,1,3182
34010,2,9789
455400,2,2114
296910,1,5910
374230,2,9790
328500,1,9791
34010,3,9792
455400,2,5383
313340,3,576
328500,2,106
296910,1,9793
34010,3,9794
455400,1,1836
232790,3,8862
466910,1,2481
455400,2,4356
360430,3,9795
232790,3,9796
242680,2,9797
328500,1,9798
319630,3,5209
104900,3,9799
466910,1,9800
466910,1,6010
296910,3,9801
219150,1,1349
281640,3,1237
349690,2,612
108710,1,5610
104900,2,7789
108710,3,9802
617230,1,9803
261030,2,7550
37600,1,9804
356190,1,5746
243970,3,9805
313340,3,7685
37600,1,9806
27900,1,9807
243970,3,9808
232790,3,2866
328500,2,9809
296910,3,9810
455400,3,9811
27900,1,690
328500,2,9812
243970,3,9813
37600,1,311
232790,3,9814
328500,2,7194
37600,1,9815
328500,2,610
313340,2,3380
220200,2,9816
27900,1,9817
34010,2,852
281640,3,266
220200,2,9816
37600,1,690
455400,3,9818
444090,2,9819
455400,3,9818
455400,3,9820
27900,1,9821
27900,1,9822
242680,1,9823
455400,1,9824
261030,2,9825
232790,3,9826
328500,1,9827
37600,1,984
313340,2,9828
415880,1,3248
242680,3,9829
27900,1,9830
27900,2,3875
27900,2,9831
455400,1,9832
27900,2,7344
27900,3,9833
328500,1,9834
27900,3,310
360430,3,9835
220200,3,9836
319630,1,5004
37600,1,1700
104900,1,9837
313340,3,9838
560510,1,9839
328500,1,9840
328500,2,2661
296910,1,2538
34010,2,9841
328500,1,9842
232790,3,9843
415880,3,9844
328500,1,9845
328500,2,9846
232790,3,9847
34010,1,9848
232790,1,9849
113200,3,9850
281640,3,9851
34010,3,7299
281640,2,9852
232790,3,9853
261030,2,9854
281640,3,7606
243970,2,9841
34010,3,9855
286750,1,629
113200,3,9856
113200,2,3656
313340,1,9857
360430,3,9858
232790,3,9859
37600,1,9860
108710,2,4982
37600,1,9861
313340,1,9862
281640,3,9863
113200,3,9864
108710,2,9865
261030,2,9866
415880,2,9867
442500,1,1953
108710,3,9868
360430,3,9869
219150,3,9870
37600,1,9871
313340,3,3246
415880,1,9872
37600,1,9873
37600,1,3946
108710,2,934
37600,1,9874
232790,2,9875
232790,3,9876
37600,1,9877
37600,1,9878
37600,1,9879
104900,1,9880
281640,3,9881
37600,1,9882
34010,2,9883
296910,1,918
104900,2,5807
242680,3,9884
312970,2,9885
313340,3,9886
319630,3,9887
219150,2,9888
219150,3,9889
442500,3,6534
37600,1,9890
219150,3,1634
34010,2,9891
232790,2,1141
232790,2,9892
37600,1,4643
113200,3,9893
313340,1,9894
113200,3,9895
108710,3,9896
243970,2,9897
232790,3,9898
232790,3,9899
242680,2,6575
448630,2,406
220200,1,9900
242680,3,2447
232790,2,9901
113200,3,9902
34010,3,9903
232790,3,9904
360430,3,9905
296910,1,9906
415880,1,192
313340,3,9907
211440,1,3155
113200,3,9908
34010,3,9909
113200,3,9910
242680,2,4220
34010,3,9911
319630,3,9912
296910,3,6690
314160,2,8654
514220,1,907
108710,2,9913
108710,3,9914
211440,3,2867
242680,2,4113
108710,2,1781
219150,3,9915
219150,2,9916
243970,2,9917
243970,3,9918
331500,2,9919
448090,3,9920
319630,2,9921
356190,2,9922
108710,3,9923
360430,3,9924
243970,2,4100
104900,3,9925
113200,3,9926
360430,3,9924
313340,2,9927
34010,3,9928
553660,1,9786
243970,3,9929
313340,1,9930
261030,2,9931
34010,1,9932
211440,2,9933
108710,2,9934
360430,3,9935
220200,3,9936
104900,1,8700
360430,1,2562
211440,1,2468
34010,3,9937
219150,2,7665
360430,3,9938
332380,2,9939
342890,1,9940
332380,2,9941
313340,3,9942
332380,3,3505
108710,1,9943
211440,2,9944
113200,1,9945
108710,1,9946
342890,2,9947
553660,1,9948
113200,3,7073
331500,2,9949
219150,2,9950
377480,2,8676
34010,2,9951
34010,3,9399
377480,1,8883
32400,1,742
108710,3,9952
356190,1,1538
32400,1,4356
108710,3,9953
113200,2,8940
34010,2,9954
34010,3,9955
34010,1,9311
108710,3,2707
108710,3,2717
211440,3,521
211440,2,9956
104900,3,418
108710,1,984
108710,1,9957
289070,2,2481
104900,2,9958
292230,2,9959
104900,3,6586
34010,3,9960
113200,3,9961
292230,1,8203
34010,2,9962
113200,3,9963
108710,3,9964
104900,2,9965
34010,3,4135
108710,1,9966
211440,1,48
104900,1,6264
211440,3,1613
299720,2,9967
108710,3,4481
356190,3,9968
211440,1,5633
34010,3,9969
113200,3,9970
32400,3,156
34010,1,9971
299720,2,9972
243970,2,9363
108710,2,9973
211440,2,862
261030,3,9974
108710,3,9975
261030,2,9976
108710,3,2441
261030,2,9977
331500,1,9978
211440,1,6323
108710,3,9979
211440,1,9980
34010,3,9981
242680,3,5793
243970,3,2870
211440,2,2211
32400,1,4122
299720,2,1582
211440,2,9982
108710,3,9983
34010,3,9984
113200,3,9877
299720,1,9985
242680,1,6334
113200,3,9986
242680,3,8557
331500,2,9987
113200,3,3907
34010,3,4084
34010,3,9988
299720,3,5855
34010,3,9989
34010,3,9990
113200,3,783
32400,1,9991
32400,1,1953
299720,3,4899
113200,2,3972
113200,2,4476
243970,3,9992
34010,3,2783
32400,1,4675
113200,3,9993
299720,1,1586
242680,2,1793
219150,2,2156
108710,3,9994
299720,1,9995
243970,3,9996
261030,2,2734
113200,2,299
113200,3,9997
113200,3,9998
108710,2,6712
113200,2,9999
108710,3,867
243970,3,10000
319630,3,10001
108710,3,1052
34010,1,10002
108710,1,4704
219150,2,2747
34010,3,10003
108710,3,4147
34010,3,10004
319630,2,10005
34010,3,10006
32400,1,10007
34010,2,10008
261030,3,4329
261030,3,9811
32400,2,1667
34010,3,10009
243970,3,10010
243970,3,10011
32400,1,10012
34010,1,10013
34010,2,10014
34010,3,10015
32400,1,10016
34010,3,2942
243970,3,2703
34010,3,10017
356190,3,4914
242680,2,10018
314160,3,10019
34010,3,4016
108710,3,10020
219150,1,4113
108710,3,1025
32400,1,4368
356190,3,10021
32400,1,7647
319630,2,10022
243970,3,10023
32400,2,9348
243970,3,1220
32400,2,1690
261030,2,3759
34010,3,5176
34010,3,10024
32400,1,656
108710,3,10025
108710,2,2677
34010,3,7080
219150,3,5387
32400,3,10026
34010,3,10027
314160,3,9013
34010,3,5230
108710,3,3662
34010,3,783
32400,2,10028
243970,3,10029
32400,1,10030
108710,3,10031
34010,2,10032
219150,3,5069
356190,3,10033
314160,1,10034
32400,2,10035
243970,3,10036
34010,2,10037
34010,3,10038
319630,3,10039
243970,3,10040
242680,3,3497
261030,2,4853
243970,3,10041
243970,3,2099
289070,3,10042
261030,3,4159
243970,1,1141
108710,3,9238
356190,3,10043
356190,3,10044
108710,3,10045
289070,3,10046
108710,3,9474
108710,2,10047
108710,3,10048
356190,3,10049
108710,3,7344
319630,3,9441
108710,3,4219
261030,2,5127
356190,3,10050
108710,3,960
108710,3,960
108710,3,10051
219150,1,1625
219150,3,6541
242680,1,10052
108710,3,10053
219150,2,10054
261030,2,10055
108710,3,10056
108710,3,10057
319630,3,2241
108710,3,10058
108710,3,10059
108710,3,10060
242680,3,6983
261030,2,8146
261030,3,10061
108710,3,10062
219150,2,10063
261030,3,7289
108710,3,10064
319630,3,10065
108710,3,10066
108710,3,2703
108710,3,10067
319630,3,10068
108710,3,1014
261030,2,501
108710,3,10069
444090,3,10070
261030,3,10071
108710,3,10072
108710,1,3453
108710,3,6733
261030,2,2593
108710,3,10073
261030,2,10074
108710,3,10075
261030,2,10076
108710,3,1684
108710,3,10077
108710,3,10078
108710,3,10079
108710,3,1174
261030,2,1138
242680,3,1700
319630,3,10080
261030,2,10081
108710,3,6425
108710,3,10082
108710,3,3875
108710,2,10083
242680,1,3095
319630,1,10084
